timestamp,solar_radiation,temp
2026-02-04 09:00:00,290.0,13.9
2026-02-04 10:00:00,469.0,16.3
2026-02-04 11:00:00,605.0,17.6
2026-02-04 12:00:00,681.0,18.8
2026-02-04 13:00:00,687.0,19.5
2026-02-04 14:00:00,624.0,19.9
2026-02-04 15:00:00,499.0,19.8
2026-02-04 16:00:00,327.0,19.2
2026-02-04 17:00:00,138.0,18.0
2026-02-04 18:00:00,12.0,15.8
2026-02-04 19:00:00,0.0,14.6
2026-02-04 20:00:00,0.0,13.6
2026-02-04 21:00:00,0.0,12.9
2026-02-04 22:00:00,0.0,12.4
2026-02-04 23:00:00,0.0,12.1
2026-02-05 00:00:00,0.0,11.5
2026-02-05 01:00:00,0.0,11.1
2026-02-05 02:00:00,0.0,10.7
2026-02-05 03:00:00,0.0,10.2
2026-02-05 04:00:00,0.0,9.9
2026-02-05 05:00:00,0.0,9.8
2026-02-05 06:00:00,0.0,9.4
2026-02-05 07:00:00,4.0,9.1
2026-02-05 08:00:00,107.0,10.4
2026-02-05 09:00:00,296.0,12.9
2026-02-05 10:00:00,478.0,15.4
2026-02-05 11:00:00,617.0,17.7
2026-02-05 12:00:00,694.0,19.2
2026-02-05 13:00:00,700.0,20.0
2026-02-05 14:00:00,636.0,20.4
2026-02-05 15:00:00,509.0,20.2
2026-02-05 16:00:00,329.0,19.5
2026-02-05 17:00:00,136.0,17.7
2026-02-05 18:00:00,13.0,15.8
2026-02-05 19:00:00,0.0,14.8
2026-02-05 20:00:00,0.0,13.9
2026-02-05 21:00:00,0.0,13.6
2026-02-05 22:00:00,0.0,13.1
2026-02-05 23:00:00,0.0,12.3
